claim_id,transaction_date,accident_date,reported_date,transaction_type,paid_amount,case_reserve,transaction_number,line_of_business,cumulative_paid
160,2023-07-23 04:47:02.110552752,2023-03-12 12:47:02.110552752,2023-06-19 12:47:02.110552752,Partial Payment,2779.691217386341,2941.7282398020625,2,Property,2779.691217386341
160,2023-08-25 20:47:02.110552752,2023-03-12 12:47:02.110552752,2023-06-19 12:47:02.110552752,Partial Payment,1683.2058614292857,1258.5223783727768,3,Property,4462.897078815627
160,2023-09-28 12:47:02.110552752,2023-03-12 12:47:02.110552752,2023-06-19 12:47:02.110552752,Final Payment,1258.5223783727768,0.0,4,Property,5721.419457188404
161,2023-06-03 20:51:51.557788944,2023-03-19 20:51:51.557788944,2023-06-03 20:51:51.557788944,Initial Reserve,0.0,4326.302895940717,1,Auto,0.0
161,2024-04-16 20:51:51.557788944,2023-03-19 20:51:51.557788944,2023-06-03 20:51:51.557788944,Partial Payment,2547.132682879844,1779.1702130608724,2,Auto,2547.132682879844
161,2025-02-28 20:51:51.557788944,2023-03-19 20:51:51.557788944,2023-06-03 20:51:51.557788944,Final Payment,1779.1702130608724,0.0,3,Auto,4326.302895940717
162,2023-06-10 04:56:41.005025120,2023-03-27 04:56:41.005025120,2023-06-10 04:56:41.005025120,Initial Reserve,0.0,3365.4610396121925,1,Property,0.0
162,2023-07-23 20:56:41.005025120,2023-03-27 04:56:41.005025120,2023-06-10 04:56:41.005025120,Partial Payment,2231.7296349448684,1133.7314046673241,2,Property,2231.7296349448684
162,2023-09-05 12:56:41.005025120,2023-03-27 04:56:41.005025120,2023-06-10 04:56:41.005025120,Partial Payment,668.5774213050222,465.1539833623019,3,Property,2900.3070562498906
162,2023-10-19 04:56:41.005025120,2023-03-27 04:56:41.005025120,2023-06-10 04:56:41.005025120,Final Payment,465.1539833623019,0.0,4,Property,3365.4610396121925
163,2023-08-03 13:01:30.452261296,2023-04-03 13:01:30.452261296,2023-08-03 13:01:30.452261296,Initial Reserve,0.0,3101.387285439912,1,Property,0.0
163,2023-12-24 21:01:30.452261296,2023-04-03 13:01:30.452261296,2023-08-03 13:01:30.452261296,Partial Payment,1057.9358081653133,2043.4514772745986,2,Property,1057.9358081653133
163,2024-05-16 05:01:30.452261296,2023-04-03 13:01:30.452261296,2023-08-03 13:01:30.452261296,Partial Payment,1079.68170225285,963.7697750217485,3,Property,2137.6175104181634
163,2024-10-06 13:01:30.452261296,2023-04-03 13:01:30.452261296,2023-08-03 13:01:30.452261296,Final Payment,963.7697750217485,0.0,4,Property,3101.387285439912
164,2023-05-14 21:06:19.899497488,2023-04-10 21:06:19.899497488,2023-05-14 21:06:19.899497488,Initial Reserve,0.0,7167.061112913834,1,Property,0.0
164,2023-06-22 05:06:19.899497488,2023-04-10 21:06:19.899497488,2023-05-14 21:06:19.899497488,Partial Payment,2753.1536516158635,4413.907461297971,2,Property,2753.1536516158635
164,2023-07-30 13:06:19.899497488,2023-04-10 21:06:19.899497488,2023-05-14 21:06:19.899497488,Partial Payment,1935.0862822534998,2478.821179044471,3,Property,4688.239933869363
164,2023-09-06 21:06:19.899497488,2023-04-10 21:06:19.899497488,2023-05-14 21:06:19.899497488,Final Payment,2478.821179044471,0.0,4,Property,7167.061112913834
165,2023-06-22 05:11:09.346733664,2023-04-18 05:11:09.346733664,2023-06-22 05:11:09.346733664,Initial Reserve,0.0,5875.319834601241,1,Auto,0.0
165,2023-07-07 17:11:09.346733664,2023-04-18 05:11:09.346733664,2023-06-22 05:11:09.346733664,Partial Payment,3018.133482082184,2857.1863525190574,2,Auto,3018.133482082184
165,2023-07-23 05:11:09.346733664,2023-04-18 05:11:09.346733664,2023-06-22 05:11:09.346733664,Final Payment,2857.1863525190574,0.0,3,Auto,5875.319834601241
166,2023-05-19 13:15:58.793969840,2023-04-25 13:15:58.793969840,2023-05-19 13:15:58.793969840,Initial Reserve,0.0,2834.479978729278,1,Liability,0.0
166,2025-01-26 13:15:58.793969840,2023-04-25 13:15:58.793969840,2023-05-19 13:15:58.793969840,Final Payment,2834.479978729278,0.0,2,Liability,2834.479978729278
167,2023-06-17 21:20:48.241206032,2023-05-02 21:20:48.241206032,2023-06-17 21:20:48.241206032,Initial Reserve,0.0,4952.072251711811,1,Auto,0.0
167,2023-10-07 09:20:48.241206032,2023-05-02 21:20:48.241206032,2023-06-17 21:20:48.241206032,Partial Payment,3421.8153429737304,1530.2569087380807,2,Auto,3421.8153429737304
167,2024-01-26 21:20:48.241206032,2023-05-02 21:20:48.241206032,2023-06-17 21:20:48.241206032,Final Payment,1530.2569087380807,0.0,3,Auto,4952.072251711811
168,2023-06-08 05:25:37.688442208,2023-05-10 05:25:37.688442208,2023-06-08 05:25:37.688442208,Initial Reserve,0.0,7698.227706919621,1,Auto,0.0
168,2023-09-02 05:25:37.688442208,2023-05-10 05:25:37.688442208,2023-06-08 05:25:37.688442208,Partial Payment,2925.7891743927366,4772.438532526884,2,Auto,2925.7891743927366
168,2023-11-27 05:25:37.688442208,2023-05-10 05:25:37.688442208,2023-06-08 05:25:37.688442208,Final Payment,4772.438532526884,0.0,3,Auto,7698.227706919621
169,2023-06-22 13:30:27.135678384,2023-05-17 13:30:27.135678384,2023-06-22 13:30:27.135678384,Initial Reserve,0.0,2278.404917693485,1,Auto,0.0
169,2023-10-15 21:30:27.135678384,2023-05-17 13:30:27.135678384,2023-06-22 13:30:27.135678384,Partial Payment,1327.3765830915786,951.0283346019064,2,Auto,1327.3765830915786
169,2024-02-08 05:30:27.135678384,2023-05-17 13:30:27.135678384,2023-06-22 13:30:27.135678384,Partial Payment,297.32422786458187,653.7041067373245,3,Auto,1624.7008109561605
169,2024-06-02 13:30:27.135678384,2023-05-17 13:30:27.135678384,2023-06-22 13:30:27.135678384,Final Payment,653.7041067373245,0.0,4,Auto,2278.404917693485
170,2023-07-23 21:35:16.582914560,2023-05-24 21:35:16.582914560,2023-07-23 21:35:16.582914560,Initial Reserve,0.0,6749.793179372437,1,Property,0.0
170,2023-11-26 21:35:16.582914560,2023-05-24 21:35:16.582914560,2023-07-23 21:35:16.582914560,Partial Payment,3486.3932786255154,3263.399900746922,2,Property,3486.3932786255154
170,2024-03-31 21:35:16.582914560,2023-05-24 21:35:16.582914560,2023-07-23 21:35:16.582914560,Final Payment,3263.399900746922,0.0,3,Property,6749.793179372437
171,2023-06-16 05:40:06.030150752,2023-06-01 05:40:06.030150752,2023-06-16 05:40:06.030150752,Initial Reserve,0.0,4142.990399066142,1,Property,0.0
171,2024-06-09 17:40:06.030150752,2023-06-01 05:40:06.030150752,2023-06-16 05:40:06.030150752,Partial Payment,2279.1496012229236,1863.8407978432188,2,Property,2279.1496012229236
171,2025-06-04 05:40:06.030150752,2023-06-01 05:40:06.030150752,2023-06-16 05:40:06.030150752,Final Payment,1863.8407978432188,0.0,3,Property,4142.990399066142
172,2024-03-02 13:44:55.477386928,2023-06-08 13:44:55.477386928,2024-03-02 13:44:55.477386928,Initial Reserve,0.0,6830.981489855623,1,Auto,0.0
172,2024-09-24 13:44:55.477386928,2023-06-08 13:44:55.477386928,2024-03-02 13:44:55.477386928,Partial Payment,2268.199660043224,4562.781829812399,2,Auto,2268.199660043224
172,2025-04-18 13:44:55.477386928,2023-06-08 13:44:55.477386928,2024-03-02 13:44:55.477386928,Final Payment,4562.781829812399,0.0,3,Auto,6830.981489855623
173,2023-06-27 21:49:44.924623104,2023-06-15 21:49:44.924623104,2023-06-27 21:49:44.924623104,Initial Reserve,0.0,3781.4334127990583,1,Property,0.0
173,2024-02-02 09:49:44.924623104,2023-06-15 21:49:44.924623104,2023-06-27 21:49:44.924623104,Partial Payment,1861.8323504734285,1919.6010623256298,2,Property,1861.8323504734285
173,2024-09-08 21:49:44.924623104,2023-06-15 21:49:44.924623104,2023-06-27 21:49:44.924623104,Final Payment,1919.6010623256298,0.0,3,Property,3781.4334127990583
174,2023-07-03 05:54:34.371859296,2023-06-23 05:54:34.371859296,2023-07-03 05:54:34.371859296,Initial Reserve,0.0,2014.3715808388695,1,Auto,0.0
174,2023-07-17 13:54:34.371859296,2023-06-23 05:54:34.371859296,2023-07-03 05:54:34.371859296,Partial Payment,670.0847206303837,1344.286860208486,2,Auto,670.0847206303837
174,2023-07-31 21:54:34.371859296,2023-06-23 05:54:34.371859296,2023-07-03 05:54:34.371859296,Partial Payment,435.7382634604313,908.5485967480546,3,Auto,1105.822984090815
174,2023-08-15 05:54:34.371859296,2023-06-23 05:54:34.371859296,2023-07-03 05:54:34.371859296,Final Payment,908.5485967480546,0.0,4,Auto,2014.3715808388697
175,2023-10-13 13:59:23.819095472,2023-06-30 13:59:23.819095472,2023-10-13 13:59:23.819095472,Initial Reserve,0.0,2309.084711207362,1,Property,0.0
175,2024-04-19 05:59:23.819095472,2023-06-30 13:59:23.819095472,2023-10-13 13:59:23.819095472,Partial Payment,1497.9342554021596,811.1504558052025,2,Property,1497.9342554021596
175,2024-10-24 21:59:23.819095472,2023-06-30 13:59:23.819095472,2023-10-13 13:59:23.819095472,Partial Payment,314.4713470473021,496.67910875790034,3,Property,1812.4056024494616
175,2025-05-01 13:59:23.819095472,2023-06-30 13:59:23.819095472,2023-10-13 13:59:23.819095472,Final Payment,496.67910875790034,0.0,4,Property,2309.084711207362
176,2023-09-18 22:04:13.266331648,2023-07-07 22:04:13.266331648,2023-09-18 22:04:13.266331648,Initial Reserve,0.0,4974.315374947353,1,Auto,0.0
176,2024-05-13 22:04:13.266331648,2023-07-07 22:04:13.266331648,2023-09-18 22:04:13.266331648,Partial Payment,1854.659391709671,3119.6559832376824,2,Auto,1854.659391709671
176,2025-01-06 22:04:13.266331648,2023-07-07 22:04:13.266331648,2023-09-18 22:04:13.266331648,Partial Payment,1921.331864075665,1198.3241191620175,3,Auto,3775.991255785336
176,2025-09-01 22:04:13.266331648,2023-07-07 22:04:13.266331648,2023-09-18 22:04:13.266331648,Final Payment,1198.3241191620175,0.0,4,Auto,4974.315374947353
177,2023-09-15 06:09:02.713567840,2023-07-15 06:09:02.713567840,2023-09-15 06:09:02.713567840,Initial Reserve,0.0,4574.777494011082,1,Property,0.0
177,2024-04-09 22:09:02.713567840,2023-07-15 06:09:02.713567840,2023-09-15 06:09:02.713567840,Partial Payment,1410.607276415468,3164.1702175956143,2,Property,1410.607276415468
177,2024-11-03 14:09:02.713567840,2023-07-15 06:09:02.713567840,2023-09-15 06:09:02.713567840,Partial Payment,1776.0652211696247,1388.1049964259896,3,Property,3186.672497585093
177,2025-05-30 06:09:02.713567840,2023-07-15 06:09:02.713567840,2023-09-15 06:09:02.713567840,Final Payment,1388.1049964259896,0.0,4,Property,4574.777494011082
178,2023-09-22 14:13:52.160804016,2023-07-22 14:13:52.160804016,2023-09-22 14:13:52.160804016,Initial Reserve,0.0,3747.862403546429,1,Auto,0.0
178,2023-12-19 14:13:52.160804016,2023-07-22 14:13:52.160804016,2023-09-22 14:13:52.160804016,Final Payment,3747.862403546429,0.0,2,Auto,3747.862403546429
179,2023-08-31 22:18:41.608040192,2023-07-29 22:18:41.608040192,2023-08-31 22:18:41.608040192,Initial Reserve,0.0,5631.361764835136,1,Liability,0.0
179,2023-09-22 06:18:41.608040192,2023-07-29 22:18:41.608040192,2023-08-31 22:18:41.608040192,Partial Payment,2186.2323237291794,3445.129441105956,2,Liability,2186.2323237291794
179,2023-10-13 14:18:41.608040192,2023-07-29 22:18:41.608040192,2023-08-31 22:18:41.608040192,Partial Payment,1610.1154043683628,1835.0140367375934,3,Liability,3796.347728097542
179,2023-11-03 22:18:41.608040192,2023-07-29 22:18:41.608040192,2023-08-31 22:18:41.608040192,Final Payment,1835.0140367375934,0.0,4,Liability,5631.361764835136
180,2023-08-20 06:23:31.055276384,2023-08-06 06:23:31.055276384,2023-08-20 06:23:31.055276384,Initial Reserve,0.0,1933.8860086409354,1,Auto,0.0
180,2023-12-18 14:23:31.055276384,2023-08-06 06:23:31.055276384,2023-08-20 06:23:31.055276384,Partial Payment,714.9138251551469,1218.9721834857885,2,Auto,714.9138251551469
180,2024-04-16 22:23:31.055276384,2023-08-06 06:23:31.055276384,2023-08-20 06:23:31.055276384,Partial Payment,834.1575617244406,384.8146217613479,3,Auto,1549.0713868795874
180,2024-08-15 06:23:31.055276384,2023-08-06 06:23:31.055276384,2023-08-20 06:23:31.055276384,Final Payment,384.8146217613479,0.0,4,Auto,1933.8860086409354
181,2023-09-18 14:28:20.502512560,2023-08-13 14:28:20.502512560,2023-09-18 14:28:20.502512560,Initial Reserve,0.0,5216.671686626703,1,Auto,0.0
181,2024-04-22 02:28:20.502512560,2023-08-13 14:28:20.502512560,2023-09-18 14:28:20.502512560,Partial Payment,2877.025355860787,2339.6463307659164,2,Auto,2877.025355860787
181,2024-11-24 14:28:20.502512560,2023-08-13 14:28:20.502512560,2023-09-18 14:28:20.502512560,Final Payment,2339.6463307659164,0.0,3,Auto,5216.671686626703
182,2023-09-06 22:33:09.949748736,2023-08-20 22:33:09.949748736,2023-09-06 22:33:09.949748736,Initial Reserve,0.0,3205.712130094025,1,Auto,0.0
182,2023-12-06 10:33:09.949748736,2023-08-20 22:33:09.949748736,2023-09-06 22:33:09.949748736,Partial Payment,1658.3796702410575,1547.3324598529673,2,Auto,1658.3796702410575
182,2024-03-05 22:33:09.949748736,2023-08-20 22:33:09.949748736,2023-09-06 22:33:09.949748736,Final Payment,1547.3324598529673,0.0,3,Auto,3205.712130094025
183,2023-11-24 06:37:59.396984912,2023-08-28 06:37:59.396984912,2023-11-24 06:37:59.396984912,Initial Reserve,0.0,3659.4498458132553,1,Liability,0.0
183,2024-04-21 22:37:59.396984912,2023-08-28 06:37:59.396984912,2023-11-24 06:37:59.396984912,Partial Payment,1140.8619537405432,2518.587892072712,2,Liability,1140.8619537405432
183,2024-09-18 14:37:59.396984912,2023-08-28 06:37:59.396984912,2023-11-24 06:37:59.396984912,Partial Payment,1154.0322547869382,1364.5556372857736,3,Liability,2294.894208527481
183,2025-02-15 06:37:59.396984912,2023-08-28 06:37:59.396984912,2023-11-24 06:37:59.396984912,Final Payment,1364.5556372857736,0.0,4,Liability,3659.449845813255
184,2023-10-03 14:42:48.844221104,2023-09-04 14:42:48.844221104,2023-10-03 14:42:48.844221104,Initial Reserve,0.0,5229.36300937971,1,Liability,0.0
184,2024-03-13 14:42:48.844221104,2023-09-04 14:42:48.844221104,2023-10-03 14:42:48.844221104,Partial Payment,2147.862119945531,3081.500889434179,2,Liability,2147.862119945531
184,2024-08-22 14:42:48.844221104,2023-09-04 14:42:48.844221104,2023-10-03 14:42:48.844221104,Final Payment,3081.500889434179,0.0,3,Liability,5229.36300937971
185,2023-09-26 22:47:38.291457280,2023-09-11 22:47:38.291457280,2023-09-26 22:47:38.291457280,Initial Reserve,0.0,2920.081587770327,1,Auto,0.0
185,2024-05-05 22:47:38.291457280,2023-09-11 22:47:38.291457280,2023-09-26 22:47:38.291457280,Partial Payment,1122.084788073034,1797.9967996972932,2,Auto,1122.084788073034
185,2024-12-13 22:47:38.291457280,2023-09-11 22:47:38.291457280,2023-09-26 22:47:38.291457280,Partial Payment,987.4358093353873,810.560990361906,3,Auto,2109.520597408421
185,2025-07-23 22:47:38.291457280,2023-09-11 22:47:38.291457280,2023-09-26 22:47:38.291457280,Final Payment,810.560990361906,0.0,4,Auto,2920.081587770327
186,2023-10-13 06:52:27.738693456,2023-09-19 06:52:27.738693456,2023-10-13 06:52:27.738693456,Initial Reserve,0.0,4433.185849522214,1,Property,0.0
186,2025-04-14 06:52:27.738693456,2023-09-19 06:52:27.738693456,2023-10-13 06:52:27.738693456,Final Payment,4433.185849522214,0.0,2,Property,4433.185849522214
187,2023-11-15 14:57:17.185929648,2023-09-26 14:57:17.185929648,2023-11-15 14:57:17.185929648,Initial Reserve,0.0,7087.126284969931,1,Liability,0.0
187,2024-08-19 02:57:17.185929648,2023-09-26 14:57:17.185929648,2023-11-15 14:57:17.185929648,Partial Payment,4879.897767120316,2207.228517849615,2,Liability,4879.897767120316
187,2025-05-23 14:57:17.185929648,2023-09-26 14:57:17.185929648,2023-11-15 14:57:17.185929648,Final Payment,2207.228517849615,0.0,3,Liability,7087.126284969931
188,2023-10-22 23:02:06.633165824,2023-10-03 23:02:06.633165824,2023-10-22 23:02:06.633165824,Initial Reserve,0.0,3555.1284817331507,1,Property,0.0
188,2024-05-03 23:02:06.633165824,2023-10-03 23:02:06.633165824,2023-10-22 23:02:06.633165824,Partial Payment,1418.113838192034,2137.0146435411166,2,Property,1418.113838192034
188,2024-11-13 23:02:06.633165824,2023-10-03 23:02:06.633165824,2023-10-22 23:02:06.633165824,Partial Payment,1385.4265090148701,751.5881345262464,3,Property,2803.5403472069042
188,2025-05-26 23:02:06.633165824,2023-10-03 23:02:06.633165824,2023-10-22 23:02:06.633165824,Final Payment,751.5881345262464,0.0,4,Property,3555.1284817331507
189,2023-10-26 07:06:56.080402000,2023-10-11 07:06:56.080402000,2023-10-26 07:06:56.080402000,Initial Reserve,0.0,7741.406802864168,1,Property,0.0
189,2024-01-20 23:06:56.080402000,2023-10-11 07:06:56.080402000,2023-10-26 07:06:56.080402000,Partial Payment,3434.8107007341155,4306.596102130052,2,Property,3434.8107007341155
189,2024-04-16 15:06:56.080402000,2023-10-11 07:06:56.080402000,2023-10-26 07:06:56.080402000,Partial Payment,2313.4187608567568,1993.177341273295,3,Property,5748.229461590872
189,2024-07-12 07:06:56.080402000,2023-10-11 07:06:56.080402000,2023-10-26 07:06:56.080402000,Final Payment,1993.177341273295,0.0,4,Property,7741.406802864167
190,2023-11-29 15:11:45.527638192,2023-10-18 15:11:45.527638192,2023-11-29 15:11:45.527638192,Initial Reserve,0.0,2963.7689438662283,1,Auto,0.0
190,2023-12-28 03:11:45.527638192,2023-10-18 15:11:45.527638192,2023-11-29 15:11:45.527638192,Partial Payment,1195.1498236451423,1768.619120221086,2,Auto,1195.1498236451423
190,2024-01-25 15:11:45.527638192,2023-10-18 15:11:45.527638192,2023-11-29 15:11:45.527638192,Final Payment,1768.619120221086,0.0,3,Auto,2963.7689438662283
191,2023-12-06 23:16:34.974874368,2023-10-25 23:16:34.974874368,2023-12-06 23:16:34.974874368,Initial Reserve,0.0,5147.481448609418,1,Auto,0.0
191,2025-03-28 23:16:34.974874368,2023-10-25 23:16:34.974874368,2023-12-06 23:16:34.974874368,Final Payment,5147.481448609418,0.0,2,Auto,5147.481448609418
192,2023-11-22 07:21:24.422110544,2023-11-02 07:21:24.422110544,2023-11-22 07:21:24.422110544,Initial Reserve,0.0,9042.057650320467,1,Liability,0.0
192,2024-10-03 07:21:24.422110544,2023-11-02 07:21:24.422110544,2023-11-22 07:21:24.422110544,Final Payment,9042.057650320467,0.0,2,Liability,9042.057650320467
193,2023-11-30 15:26:13.869346720,2023-11-09 15:26:13.869346720,2023-11-30 15:26:13.869346720,Initial Reserve,0.0,1647.4171949224733,1,Liability,0.0
193,2024-07-07 07:26:13.869346720,2023-11-09 15:26:13.869346720,2023-11-30 15:26:13.869346720,Partial Payment,606.0899952028346,1041.3271997196387,2,Liability,606.0899952028346
193,2025-02-11 23:26:13.869346720,2023-11-09 15:26:13.869346720,2023-11-30 15:26:13.869346720,Partial Payment,528.9000600507145,512.4271396689242,3,Liability,1134.9900552535491
193,2025-09-19 15:26:13.869346720,2023-11-09 15:26:13.869346720,2023-11-30 15:26:13.869346720,Final Payment,512.4271396689242,0.0,4,Liability,1647.4171949224733
194,2023-12-28 23:31:03.316582912,2023-11-16 23:31:03.316582912,2023-12-28 23:31:03.316582912,Initial Reserve,0.0,3523.1575499005176,1,Property,0.0
194,2024-07-10 23:31:03.316582912,2023-11-16 23:31:03.316582912,2023-12-28 23:31:03.316582912,Partial Payment,1664.1811178289668,1858.9764320715508,2,Property,1664.1811178289668
194,2025-01-21 23:31:03.316582912,2023-11-16 23:31:03.316582912,2023-12-28 23:31:03.316582912,Final Payment,1858.9764320715508,0.0,3,Property,3523.1575499005176
195,2023-12-02 07:35:52.763819088,2023-11-24 07:35:52.763819088,2023-12-02 07:35:52.763819088,Initial Reserve,0.0,7735.455105118284,1,Auto,0.0
195,2024-03-25 07:35:52.763819088,2023-11-24 07:35:52.763819088,2023-12-02 07:35:52.763819088,Partial Payment,2837.4946032319253,4897.9605018863585,2,Auto,2837.4946032319253
195,2024-07-17 07:35:52.763819088,2023-11-24 07:35:52.763819088,2023-12-02 07:35:52.763819088,Partial Payment,1797.785070860838,3100.1754310255205,3,Auto,4635.279674092763
195,2024-11-08 07:35:52.763819088,2023-11-24 07:35:52.763819088,2023-12-02 07:35:52.763819088,Final Payment,3100.1754310255205,0.0,4,Auto,7735.455105118284
196,2023-12-09 15:40:42.211055264,2023-12-01 15:40:42.211055264,2023-12-09 15:40:42.211055264,Initial Reserve,0.0,4627.748432556229,1,Auto,0.0
196,2025-11-24 15:40:42.211055264,2023-12-01 15:40:42.211055264,2023-12-09 15:40:42.211055264,Final Payment,4627.748432556229,0.0,2,Auto,4627.748432556229
197,2023-12-24 23:45:31.658291456,2023-12-08 23:45:31.658291456,2023-12-24 23:45:31.658291456,Initial Reserve,0.0,5996.245086465412,1,Property,0.0
197,2024-11-22 23:45:31.658291456,2023-12-08 23:45:31.658291456,2023-12-24 23:45:31.658291456,Final Payment,5996.245086465412,0.0,2,Property,5996.245086465412
198,2024-01-12 07:50:21.105527632,2023-12-16 07:50:21.105527632,2024-01-12 07:50:21.105527632,Initial Reserve,0.0,3932.223853330205,1,Liability,0.0
198,2024-07-15 07:50:21.105527632,2023-12-16 07:50:21.105527632,2024-01-12 07:50:21.105527632,Final Payment,3932.223853330205,0.0,2,Liability,3932.223853330205
199,2024-02-06 15:55:10.552763808,2023-12-23 15:55:10.552763808,2024-02-06 15:55:10.552763808,Initial Reserve,0.0,5888.251165595424,1,Liability,0.0
199,2024-09-09 23:55:10.552763808,2023-12-23 15:55:10.552763808,2024-02-06 15:55:10.552763808,Partial Payment,3038.1158251828983,2850.1353404125257,2,Liability,3038.1158251828983
199,2025-04-14 07:55:10.552763808,2023-12-23 15:55:10.552763808,2024-02-06 15:55:10.552763808,Partial Payment,894.0165060889362,1956.1188343235895,3,Liability,3932.1323312718346
199,2025-11-16 15:55:10.552763808,2023-12-23 15:55:10.552763808,2024-02-06 15:55:10.552763808,Final Payment,1956.1188343235895,0.0,4,Liability,5888.251165595424
200,2024-05-24 00:00:00.000000000,2023-12-31 00:00:00.000000000,2024-05-24 00:00:00.000000000,Initial Reserve,0.0,3741.1991801273643,1,Property,0.0
200,2025-02-18 00:00:00.000000000,2023-12-31 00:00:00.000000000,2024-05-24 00:00:00.000000000,Partial Payment,1468.2424660687698,2272.9567140585946,2,Property,1468.2424660687698
200,2025-11-15 00:00:00.000000000,2023-12-31 00:00:00.000000000,2024-05-24 00:00:00.000000000,Final Payment,2272.9567140585946,0.0,3,Property,3741.1991801273643
